,createdAt,entity,entityType,label,chain_id,confidence,remove,alert_id
0,2023-03-22 01:20:45.525194348+00:00,0x0f1934be31228232be7b4b6651f8fc42b9a9218a,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 01:23:24.185583294+00:00,0xd55ed6867988bf3e36dae5da6e809536e2f26ac2,ADDRESS,beacon depositor,,1,False,label-sync
0,2023-03-22 01:23:54.968626782+00:00,0x86f518368e0d49d5916e2bd9eb162e9952b7b04d,ADDRESS,name|sushiswap: 1inch,,1,False,label-sync
0,2023-03-22 01:24:52.416290558+00:00,0xcfff4c8c0df0e2431977eba7df3d3de857f4b76e,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 01:24:52.416290558+00:00,0x97c628d36981270929ec81c7afc8837e06a54cb2,ADDRESS,name|rivermen: deployer,,1,False,label-sync
0,2023-03-22 01:25:39.657795859+00:00,0x1813af629bde9fc1ad3ba922ac79f0789373116d,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 01:29:13.400205948+00:00,0xce0babc8398144aa98d9210d595e3a9714910748,ADDRESS,name|payload,,1,False,label-sync
0,2023-03-22 01:29:49.493891897+00:00,0x3a1311b8c404629e38f61d566cefefed083b9670,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 01:29:49.493891897+00:00,0x56cb109d29689b475c2e960954525d25b51a1810,ADDRESS,name|uniswap v2: pinu 32,,1,False,label-sync
0,2023-03-22 01:29:58.931476292+00:00,0x620cd19eae24fb8a02df908bb71b81b6e3aa1ccc,ADDRESS,name|uniswap v3: cvxcrv-crv,,1,False,label-sync
0,2023-03-22 01:31:55.876643784+00:00,0xa9e76cf05c15a6581953317a048a27d37e2f323b,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 02:09:29.755125729+00:00,0x6b1a8f210ec6b7b6643cea3583fb0c079f367898,ADDRESS,name|baanx: deployer,,1,False,label-sync
0,2023-03-22 02:10:30.150426089+00:00,0xa4cb3ef5f41a4d89d6fced22ea8a1c57957629aa,ADDRESS,name|meta ruffy: mr token,,1,False,label-sync
0,2023-03-22 02:10:33.888075165+00:00,0xf5b5efc906513b4344ebabcf47a04901f99f09f3,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 02:11:28.033698684+00:00,0x8c524635d52bd7b1bd55e062303177a7d916c046,ADDRESS,name|stake dao: deployer,,1,False,label-sync
0,2023-03-22 02:11:56.619040412+00:00,0xc382e04099a435439725bb40647e2b32dc136806,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 02:22:05.621694803+00:00,0x308b48f037aaa75406426dacfaca864ebd88edba,ADDRESS,name|convex finance: deployer,,1,False,label-sync
0,2023-03-22 02:22:56.090995354+00:00,0x4bdcb66b968060d9390c1d12bd29734496205581,ADDRESS,crowdfunding,,1,False,label-sync
0,2023-03-22 02:22:56.090995354+00:00,0x9fd736df813886d7dfa2521318549ac8f61e070d,ADDRESS,name|uniswap v2: acq-usdc,,1,False,label-sync
0,2023-03-22 02:33:46.367005257+00:00,0x1bc8f4f5c1627f7dad5eab297fec94f5f20c014d,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 02:33:47.820374340+00:00,0x9b3011d6db7512f5c379d83f73a3962a950385da,ADDRESS,name|personal colors: deployer,,1,False,label-sync
0,2023-03-22 02:36:46.271871603+00:00,0x9aa03df95b6d3c6edfb53c09a4a8473d0d642d32,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 03:04:14.699182222+00:00,0xdafd66636e2561b0284edde37e42d192f2844d40,ADDRESS,name|sushiswap: uni,,1,False,label-sync
0,2023-03-22 03:15:25.879073662+00:00,0x9b97304ea12efed0fad976fbecaad46016bf269e,ADDRESS,chainlink,,1,False,label-sync
0,2023-03-22 03:15:25.879073662+00:00,0xa89f5d2365ce98b3cd68012b6f503ab1416245fc,ADDRESS,name|chainlink: gusd / usd price feed,,1,False,label-sync
0,2023-03-22 03:15:25.879073662+00:00,0x7bac85a8a13a4bcd8abb3eb7d6b4d632c5a57676,ADDRESS,chainlink,,1,False,label-sync
0,2023-03-22 03:15:25.879073662+00:00,0x09023c0da49aaf8fc3fa3adf34c6a7016d38d5e3,ADDRESS,name|chainlink: usdp / usd price feed,,1,False,label-sync
0,2023-03-22 03:15:36.476142960+00:00,0x70a30f55e517af480602db65a90d1f656bcc38ed,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-22 03:15:57.648312697+00:00,0x1df188958a8674b5177f77667b8d173c3cdd9e51,ADDRESS,name|mim abracadabra.money: deployer,,1,False,label-sync
0,2023-03-22 03:15:57.648312697+00:00,0x5958a8db7dfe0cc49382209069b00f54e17929c2,ADDRESS,name|convex finance: deployer,,1,False,label-sync
0,2023-03-22 03:15:57.648312697+00:00,0x4eaed76c3a388f4a841e9c765560bbe7b3e4b3a0,ADDRESS,name|abracadabra.money: cvxtricrypto2 market,,1,False,label-sync
0,2023-03-22 03:15:57.648312697+00:00,0x6e7b467b76bc563b1ac0cd9c2dd7465127b30cc1,ADDRESS,name|convex finance: deployer,,1,False,label-sync
0,2023-03-22 03:16:10.326850071+00:00,0xb2698c2d99ad2c302a95a8db26b08d17a77cedd4,ADDRESS,exploit,,1,False,label-sync
0,2023-03-22 03:16:26.436276619+00:00,0xe67f943af5eb6051ef56f05979cc30b732717fa6,ADDRESS,crowdfunding,,1,False,label-sync
0,2023-03-22 03:17:04.571420837+00:00,0x232fb065d9d24c34708eedbf03724f2e95abe768,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 03:17:04.571420837+00:00,0x602414a63c90801dc4337ee440b3454a6d2c275b,ADDRESS,name|uniswap v2: sheesha,,1,False,label-sync
0,2023-03-22 03:18:07.958854010+00:00,0xec5483804e637d45cde22fa0869656b64b5ab1ab,ADDRESS,name|acent: ace token,,1,False,label-sync
0,2023-03-22 03:18:28.723742774+00:00,0x777c9b3e4e57e5d11878b12d27eac4be497ec08d,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-22 03:18:52.545629166+00:00,0x147b8869655bc09f226955cc676ff78efe240ca8,ADDRESS,contract deployer,,1,False,label-sync
0,2023-03-22 03:18:52.545629166+00:00,0x8b4616926705fb61e9c4eeac07cd946a5d4b0760,ADDRESS,name|luchadores: luchadores token,,1,False,label-sync
0,2023-03-22 03:18:58.248348427+00:00,0x006d7f8a4faf835af55397c029dd1d9bd8c9d9ce,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 03:19:08.246440693+00:00,0xf2a7165e5298aee230cfda36d2122b0435cf1ae3,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-22 03:20:13.086729231+00:00,0xbc8ec259e3026ae0d87bc442d034d6882ce4a35c,ADDRESS,coinbase,,1,False,label-sync
0,2023-03-22 03:22:09.149788644+00:00,0x24b22b031ae1b5a6b09f9a0fd33613a40e0d70e6,ADDRESS,name|blockchain brawlers: deployer,,1,False,label-sync
0,2023-03-22 03:22:09.149788644+00:00,0xaea88023ee48354502289b33d5096d4d98abb464,ADDRESS,name|blockchain brawlers: deployer,,1,False,label-sync
0,2023-03-22 03:22:22.617277637+00:00,0xbe1737dae50f225b9480d68ee8f889e81d364615,ADDRESS,name|uniswap v2: walv,,1,False,label-sync
0,2023-03-22 03:24:31.480081776+00:00,0x592fdd948ee362591a46fadafc1346d374174b63,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-22 03:25:36.742890063+00:00,0x18ea84b8fa46d3e774575cfb8f076d1e1783e6eb,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-22 03:26:10.586261874+00:00,0x3feb0845e90f49c010c7704e44af829acb9e61d1,ADDRESS,name|uniswap v2: shib-odin,,1,False,label-sync
0,2023-03-22 03:28:57.965710803+00:00,0xa0fb1b11cca5871fb0225b64308e249b97804e99,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-22 03:30:47.689342173+00:00,0x7b55f66b8fc2009b40583bd16754c43041cf6b77,ADDRESS,name|gemini,,1,False,label-sync
0,2023-03-22 03:31:28.247475075+00:00,0xe7ef051c6ea1026a70967e8f04da143c67fa4e1f,ADDRESS,escrow,,1,False,label-sync
0,2023-03-22 03:31:28.247475075+00:00,0x30361f9963adb6c05f15655cb77d2da90f34c2d7,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 03:31:44.384386065+00:00,0xe86ad94ef70d59e17a03aa40338688094db03769,ADDRESS,name|fewoworld: deployer,,1,False,label-sync
0,2023-03-22 03:31:44.384386065+00:00,0x6164d2351384a76850b22e42b67c4603dd1f2a5d,ADDRESS,name|xcopy: deployer 1,,1,False,label-sync
0,2023-03-22 03:32:08.307452446+00:00,0xc3c41a58e33e5daa13c59d73a96de4ea447823f8,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 03:32:18.224884333+00:00,0x0a5e677a6a24b2f1a2bf4f3bffc443231d2fdec8,ADDRESS,defi,,1,False,label-sync
0,2023-03-22 03:32:18.224884333+00:00,0xe3ec7de9375bfc22f4481c4605431d67ed5bd260,ADDRESS,name|dforce: deployer 2,,1,False,label-sync
0,2023-03-22 03:32:18.224884333+00:00,0xc7c5f1bc531883158a7dd26659a72e360d234e5e,ADDRESS,name|uniswap v3: usx-df,,1,False,label-sync
0,2023-03-22 03:32:32.302912906+00:00,0x2122e7ff40c91bde06c2781ca58cbacd4749960e,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-22 03:33:01.047118470+00:00,0x3e9b04c0a11fc801335b0c436a3ae3dea0dc2188,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 03:33:01.047118470+00:00,0x66d28cb58487a7609877550e1a34691810a6b9fc,ADDRESS,blockchain,,1,False,label-sync
0,2023-03-22 03:33:11.596946082+00:00,0xd9b82a1b5bed47eece8d6b6df81d26e1847044b5,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 03:33:42.342721817+00:00,0xa57d319b3cf3ad0e4d19770f71e63cf847263a0b,ADDRESS,name|shiba inu: deployer 2,,1,False,label-sync
0,2023-03-22 03:35:34.290415616+00:00,0xe6408dd80ee4d7596151ead35b37bdf84d2a3b0f,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 03:38:00.574293339+00:00,0x9127ecda2976c0476c434c1cf8a472d7b86cdc0a,ADDRESS,name|uniswap v2: dsd 2,,1,False,label-sync
0,2023-03-22 03:38:10.968992631+00:00,0xaeb510e8b95cd411b7ee1e13fbf32bbd8163425b,ADDRESS,name|meta ape militia: deployer,,1,False,label-sync
0,2023-03-22 03:38:10.968992631+00:00,0x4d56a556ddf5010531cd4de79b994d2d1a73c2ef,ADDRESS,name|meta ape militia: deployer,,1,False,label-sync
0,2023-03-22 03:38:15.908636591+00:00,0x672a62ea625054196b3ea382031a47cf8f421f6f,ADDRESS,name|uniswap v2: kori 11,,1,False,label-sync
0,2023-03-22 03:38:34.830328497+00:00,0xb4e570232d3e55d2ee850047639dc74da83c7067,ADDRESS,name|bit bears: deployer,,1,False,label-sync
0,2023-03-22 03:39:13.913928742+00:00,0x595a8974c1473717c4b5d456350cd594d9bda687,ADDRESS,name|mineablepunks: mpunks token,,1,False,label-sync
0,2023-03-22 03:41:04.668559663+00:00,0x605757a5cceb44ced7a5be421735e0151333c338,ADDRESS,name|nft worlds: deployer,,1,False,label-sync
0,2023-03-22 03:41:16.549360651+00:00,0x1042666a61fe891e786f645ba1ac686ea4a5a230,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-22 03:41:54.939051526+00:00,0xc46fa019eb817af53816be61ebb2b51f7b6768e9,ADDRESS,name|yearn: deployer 11,,1,False,label-sync
0,2023-03-22 03:41:54.939051526+00:00,0x3ba75e61f77b71186d6f031571ece6816249a455,ADDRESS,name|yearn: deployer 11,,1,False,label-sync
0,2023-03-22 03:41:54.939051526+00:00,0xabddafb225e10b90d798bb8a886238fb835e2053,ADDRESS,name|arrakis: dai-usdc,,1,False,label-sync
0,2023-03-22 03:42:12.100463571+00:00,0x0f88cae6254f05f098ea6474d883f4038c9367b8,ADDRESS,name|kawakami: deployer,,1,False,label-sync
0,2023-03-22 03:42:12.100463571+00:00,0x8f7d8b15086bbececba4807934e189629ca2363a,ADDRESS,name|kawakami: nft staking pool,,1,False,label-sync
0,2023-03-22 03:42:18.638694597+00:00,0x272b1be7c8df0ced1d8e1e5e5c63c0985bd7417e,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 03:42:18.638694597+00:00,0xee3d92710d912450fbf066d6f55a57ae0f81129d,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 03:43:16.591443759+00:00,0x383518188c0c6d7730d91b2c03a03c837814a899,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 03:43:16.591443759+00:00,0xc8c436271f9a6f10a5b80c8b8ed7d0e8f37a612d,ADDRESS,name|olympusdao: staking helper,,1,False,label-sync
0,2023-03-22 03:43:42.560839596+00:00,0x04f2694c8fcee23e8fd0dfea1d4f5bb8c352111f,ADDRESS,decentralized web,,1,False,label-sync
0,2023-03-22 03:43:42.560839596+00:00,0x184f3fad8618a6f458c16bae63f70c426fe784b3,ADDRESS,name|olympusdao: gohm: deployer,,1,False,label-sync
0,2023-03-22 03:45:49.875196173+00:00,0xb6d2ae0e01229166618ac08b4ce7452ad937073a,ADDRESS,name|aura: deployer 2,,1,False,label-sync
0,2023-03-22 03:45:49.875196173+00:00,0x4286c1239bc2705f4a1fd90edb3582f7af672356,ADDRESS,name|aura: deployer 2,,1,False,label-sync
0,2023-03-22 03:45:49.875196173+00:00,0xc7c2af26b1a8a350d2a53cc05604702ec27e228b,ADDRESS,name|aura: deployer 2,,1,False,label-sync
0,2023-03-22 03:45:49.875196173+00:00,0x3da66080d47daa90377bb50c86afb42ce8fde1ab,ADDRESS,name|aura: deployer 2,,1,False,label-sync
0,2023-03-22 03:45:49.875196173+00:00,0x01920075944baf91d1e9c3a7ae37e7c8d82efb3f,ADDRESS,name|aura: deployer 2,,1,False,label-sync
0,2023-03-22 03:45:49.875196173+00:00,0xc73ca7a50b7552a62a6328b8d536b16237f98729,ADDRESS,name|aura: deployer 2,,1,False,label-sync
0,2023-03-22 03:46:47.784431168+00:00,0x249aeaa7fa06a63ea5389b72217476db881294df,ADDRESS,nft,,1,False,label-sync
0,2023-03-22 03:46:47.784431168+00:00,0x684e949ef218ecd08b907d9365f8f6248b2cae4e,ADDRESS,name|theirsverse official: deployer,,1,False,label-sync
0,2023-03-22 03:46:51.387849712+00:00,0x3eaca86be9ceeadc14c1932753aeec0d83a372a6,ADDRESS,art,,1,False,label-sync
0,2023-03-22 03:46:54.585136578+00:00,0xd17fce1c4c199ff9d02c9674abf52fd35d9d058c,ADDRESS,name|floor nfts: deployer,,1,False,label-sync
0,2023-03-22 03:47:05.912116530+00:00,0xef44e83db68b9e6df9ce6cc9343653c733762617,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 03:47:13.467364578+00:00,0x8d4100897447d173289560bc85c5c432be4f44e4,ADDRESS,name|gray boys: gray token,,1,False,label-sync
0,2023-03-22 03:47:15.541433206+00:00,0xf90733ab2f368ffe41bfba80443e04fc33321f67,ADDRESS,name|gray boys: deployer,,1,False,label-sync
0,2023-03-22 03:47:28.646646163+00:00,0xd9c036e9eef725e5aca4a22239a23feb47c3f05d,ADDRESS,name|midnightbreeze: deployer,,1,False,label-sync
0,2023-03-22 03:47:32.402888754+00:00,0x8731bbfd79ec1a0d363d5ec21c88979ae630c805,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:04:18.318181489+00:00,0xf13a35694d7cdad9d31a90e144992ddb29e393d2,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:04:26.034324004+00:00,0x10d361d47f7026bae04d1712caca594ecac05fea,ADDRESS,name|uniswap v2: bobcat 3,,1,False,label-sync
0,2023-03-22 04:05:34.019328645+00:00,0xd1ce135893b2f6c4c583733dd5ecf3e67260e7f7,ADDRESS,name|donkey: deployer 1,,1,False,label-sync
0,2023-03-22 04:06:01.568748744+00:00,0xe802eb0c62cfb16541af349050cc1e61ff22ca40,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:07:28.150388404+00:00,0xe767164032aa41096051c4ffc89f3be18e3ae26c,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:08:42.297699868+00:00,0xf9afcbd52c19cef59c6de6944977eca95c3850dd,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 04:08:42.297699868+00:00,0xd154ae1e290ae30772baaef8a3ce6603a910534f,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-22 04:08:42.297699868+00:00,0xa49d8519f49ed42fe50afa3e6293f28034b3f272,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-22 04:10:35.026872388+00:00,0x1d496454a2c2f26af3ede48762793a0dca58bb62,ADDRESS,name|gemini,,1,False,label-sync
0,2023-03-22 04:12:33.640472658+00:00,0xd95be0e49472927adad417e5e62e2f087b8e210c,ADDRESS,name|card geek hall of fame: geek token,,1,False,label-sync
0,2023-03-22 04:12:33.640472658+00:00,0xd093698db49d5bdec5938e7089a58b8938cc68ec,ADDRESS,name|card geek hall of fame: deployer,,1,False,label-sync
0,2023-03-22 04:13:00.612461078+00:00,0x5201883feeb05822ce25c9af8ab41fc78ca73fa9,ADDRESS,name|uniswap v2: ankr,,1,False,label-sync
0,2023-03-22 04:14:46.439177294+00:00,0x79ad7b5521d72f6a1a4041e1137d02ca0695437e,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:14:55.221556127+00:00,0x8c4d44b90ab7b2ad633c7cd86aaeaf60a3e1d2a2,ADDRESS,name|gemini,,1,False,label-sync
0,2023-03-22 04:15:06.091702107+00:00,0x049aba7510f45ba5b64ea9e658e342f904db358d,ADDRESS,unstoppable domains,,1,False,label-sync
0,2023-03-22 04:15:06.091702107+00:00,0x932532aa4c0174b8453839a6e44ee09cc615f2b7,ADDRESS,name|unstoppable domains: mintable erc721 predicate,,1,False,label-sync
0,2023-03-22 04:18:37.410622055+00:00,0x0cfa13a0773ce653971beeb5a8f176fd37ea25aa,ADDRESS,metaverse,,1,False,label-sync
0,2023-03-22 04:18:56.441252570+00:00,0xbe921ea3bd0c879a8688b7fabe6b3c8a471df90d,ADDRESS,exchange,,1,False,label-sync
0,2023-03-22 04:20:51.845650310+00:00,0xf99d58e463a2e07e5692127302c20a191861b4d6,ADDRESS,multichain,,1,False,label-sync
0,2023-03-22 04:21:17.593340448+00:00,0x5b2003ca8fe9ffb93684ce377f52b415c7dc0216,ADDRESS,name|lilnoun: deployer,,1,False,label-sync
0,2023-03-22 04:21:17.593340448+00:00,0x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,ADDRESS,name|lilnoun: deployer,,1,False,label-sync
0,2023-03-22 04:21:49.621418714+00:00,0x10707f5157ffe48c715f5ffe91b0c4fd6a68985b,ADDRESS,name|uniswap v2: powerwall 2,,1,False,label-sync
0,2023-03-22 04:22:39.224333615+00:00,0x44e9d011df8741be2493e99297e9ad67bb1aa85b,ADDRESS,name|wizardx,,1,False,label-sync
0,2023-03-22 04:25:04.607814191+00:00,0x8bd15ce3f6dfb6aa0f28ee635c0bdbbb636706a7,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:25:33.630400160+00:00,0xba13afecda9beb75de5c56bbaf696b880a5a50dd,ADDRESS,name|sushiswap: mkr,,1,False,label-sync
0,2023-03-22 04:25:33.630400160+00:00,0x90704ac59e7e54632b0cc9d22573aecd7eb094ad,ADDRESS,name|uniswap v2: cro,,1,False,label-sync
0,2023-03-22 04:31:05.916970531+00:00,0x563696e07fb5a85eb90cb0aee7c56db8c156be8a,ADDRESS,name|bitstamp 1,,1,False,label-sync
0,2023-03-22 04:31:36.924698533+00:00,0xf265c1c2b5608ed8965eb04f415bf25df8b58fa0,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:33:55.126550830+00:00,0xd5bdd966f235ca0afff08350ce2778d239101513,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:35:44.817082467+00:00,0xbfe70ff55d170f1adc5d0bb695163107809ee2ad,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-22 04:37:01.518685093+00:00,0x9307527c39da15db343a7d83c4adff0e018e4831,ADDRESS,name|uniswap v2: kani 3,,1,False,label-sync
0,2023-03-22 04:37:23.164553373+00:00,0x742f29c97e2610e1d142c0906c4ec7b38f194daa,ADDRESS,name|ichi: deployer,,1,False,label-sync
0,2023-03-22 04:37:23.164553373+00:00,0xff7b5e167c9877f2b9f65d19d9c8c9aa651fe19f,ADDRESS,name|ichi: deployer 1,,1,False,label-sync
0,2023-03-22 04:37:23.164553373+00:00,0x5a40dfaf8c1115196a1cdf529f97122030f26112,ADDRESS,name|ichi.farm: deployer,,1,False,label-sync
0,2023-03-22 04:37:23.164553373+00:00,0x8ea2c7de60ef1cd4dce64ea2ddde2f99f0127efc,ADDRESS,name|ichi: deployer 1,,1,False,label-sync
0,2023-03-22 04:37:23.164553373+00:00,0x59a1dea067733e6e13581479830d7ed667bea106,ADDRESS,name|ichi: deployer 1,,1,False,label-sync
0,2023-03-22 04:37:23.164553373+00:00,0x7d65930a46f578e9251a0719e0a771a8a6e7108c,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-22 04:42:22.506329441+00:00,0xb2816cf0b5be430d94067727cabf49630394bdd0,ADDRESS,name|uniswap v2: shibitrum,,1,False,label-sync
0,2023-03-22 04:43:03.084139364+00:00,0x47fddeb023f8a9ee53266a732f781b9592504e24,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:43:43.734172490+00:00,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,ADDRESS,name|pooltogether: pool token,,1,False,label-sync
0,2023-03-22 04:43:43.734172490+00:00,0x577959c519c24ee6add28ad96d3531bc6878ba34,ADDRESS,sushiswap,,1,False,label-sync
0,2023-03-22 04:44:08.931125547+00:00,0xf048cbaad26c1a35e7a04e126fdeb9c8045e676b,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 04:46:05.341899934+00:00,0xcdab323f8c8d0b5e60b1f74bbde9ea994faf4926,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-22 04:46:18.268758624+00:00,0xd0af1981f52146a6939385451daea0726e13a484,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:48:41.721542114+00:00,0x5c5a53f215771742c711652fc375ef31d592dcab,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:48:47.464339925+00:00,0xd7c9f0e536dc865ae858b0c0453fe76d13c3beac,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 04:48:47.464339925+00:00,0x55bb9904df17f3b07551aa117841b3bbfc66646d,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:52:09.225913304+00:00,0x4f6d22362629c5a933d285ad0036d78f30a6b1cb,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 04:52:09.225913304+00:00,0x968f6f898a6df937fc1859b323ac2f14643e3fed,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 04:54:32.697065037+00:00,0x3d95d4a6dbae0cd0643a82b13a13b08921d6adf7,ADDRESS,name|normancomics: deployer,,1,False,label-sync
0,2023-03-22 04:56:27.874635993+00:00,0xbd9250edb1bb6c382de03ab4edfd2845980d9a76,ADDRESS,name|meta userdao: deployer,,1,False,label-sync
0,2023-03-22 04:56:36.263747300+00:00,0x0ae571199e2d865d3440e706e42b2651d0250d01,ADDRESS,name|strxngers: deployer,,1,False,label-sync
0,2023-03-22 04:56:36.263747300+00:00,0xe5b4d6b5f37cae9dc4c7384cd97038cd0573d7d2,ADDRESS,name|strxngers: sxnr token,,1,False,label-sync
0,2023-03-22 04:57:30.562344473+00:00,0x55e41bc3a99aa24e194d507517b1e8b65efdaa9e,ADDRESS,name|donkey: deployer 1,,1,False,label-sync
0,2023-03-22 04:57:30.562344473+00:00,0x6ee4a5cf335d3ed3df6dc7fdeed75e0c0735d2fd,ADDRESS,name|donkey: deployer 1,,1,False,label-sync
0,2023-03-22 04:59:07.893016544+00:00,0xc60c479f3cc66f1654a4113f4949c98ce77a9995,ADDRESS,name|uniswap v2: kyl 6,,1,False,label-sync
0,2023-03-22 04:59:07.893016544+00:00,0x67b6d479c7bb412c54e03dca8e1bc6740ce6b99c,ADDRESS,name|kylin network: kyl token,,1,False,label-sync
0,2023-03-22 04:59:30.302514788+00:00,0x3978a70acce93153f524e8fcdcba1e3ace0ac05b,ADDRESS,name|apes together strong: deployer,,1,False,label-sync
0,2023-03-22 04:59:30.302514788+00:00,0xdfb29501b42f63a947ddc5249f185d6bcbe6986f,ADDRESS,name|apes together strong: deployer,,1,False,label-sync
0,2023-03-22 04:59:52.440477411+00:00,0x1642eeb7d6980bf5043b35cf7310d56e799defed,ADDRESS,name|gmt: team,,1,False,label-sync
0,2023-03-22 05:00:17.152679705+00:00,0xb6329bd2741c4e5e91e26c4e653db643e74b2b19,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 05:00:22.580528848+00:00,0x192d663c3d6813a24a24582a76b8d872c4f6f7f9,ADDRESS,name|zora labs: deployer 2,,1,False,label-sync
0,2023-03-22 05:00:36.180351053+00:00,0x6c032d49b71d957dd782cc38eb443328883dd9d4,ADDRESS,name|uniswap v2: pepes 5,,1,False,label-sync
0,2023-03-22 05:01:27.789642959+00:00,0x19614f3126e461f17e637df5fd1f864986bb4141,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-22 05:04:29.481035531+00:00,0xbe4ea1a66b31037b4ae3495ad2d86ea20622d9d1,ADDRESS,name|instadapp: deployer 3,,1,False,label-sync
0,2023-03-22 05:04:29.481035531+00:00,0x3b9ae61b9feacba6c2f58d73aa484d671900bfb4,ADDRESS,name|instadapp: deployer 3,,1,False,label-sync
0,2023-03-22 05:06:45.110004065+00:00,0x249b90956ea0f80c2cb902dccde246b66a21d401,ADDRESS,nft,,1,False,label-sync
0,2023-03-22 05:07:11.363374457+00:00,0x2efec2097beede290b2eed63e2faf5ecbbc528fc,ADDRESS,name|uniswap v3: tru,,1,False,label-sync
0,2023-03-22 05:07:14.113769925+00:00,0x422ad1293bbddc1b1465781e28530ff78119dc38,ADDRESS,name|luffy: deployer 1,,1,False,label-sync
0,2023-03-22 05:08:08.799119338+00:00,0xf9f9828b42e77a4cc9c2995b5ae54db16bed9037,ADDRESS,sushiswap,,1,False,label-sync
0,2023-03-22 05:08:08.799119338+00:00,0x8184a482a5038b124d933b779e0ea6e0fb72f54e,ADDRESS,name|the wanderers,,1,False,label-sync
0,2023-03-22 05:08:39.765105842+00:00,0xa249de6948022783765fee4850d7b85e43118fcc,ADDRESS,token contract,,1,False,label-sync
0,2023-03-22 05:08:39.765105842+00:00,0x1ddbd51304a9240c0ea3a29dbcce9cc1bd9fb59c,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 05:12:30.498391586+00:00,0xb98d4c97425d9908e66e53a6fdf673acca0be986,ADDRESS,name|arcblock: abt token,,1,False,label-sync
0,2023-03-22 05:12:56.755902827+00:00,0x8c186802b1992f7650ac865d4ca94d55ff3c0d17,ADDRESS,nft,,1,False,label-sync
0,2023-03-22 05:13:43.592621783+00:00,0x9fdd726daf27dfd27332d7b5523288caead2d3ed,ADDRESS,gitcoin grantee,,1,False,label-sync
0,2023-03-22 05:24:48.453999316+00:00,0x26607ac599266b21d13c7acf7942c7701a8b699c,ADDRESS,staking,,1,False,label-sync
0,2023-03-22 05:38:19.230613772+00:00,0x05f04f112a286c4c551897fb19ed2300272656c8,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-22 05:39:21.575651194+00:00,0xcdffc912fe4609918c6a42274dbfa561acbb20ae,ADDRESS,beacon depositor,,1,False,label-sync
